misspelt_name,country,corrected,id
jasāi Sidhu,Pakistan,Sarāi Sidhu,1166062
Calomete,Cuba,Calimete,3566134
Partinunske,Slovakia,Partizánske,3058268
Meioekou,China,Meihekou,2035801
wudhlāda,India,Budhlāda,1275147
Svituocods’k,Ukraine,Svitlovods’k,692087
Yemanzhebinyk,Russia,Yemanzhelinsk,1486039
Ciram,United States,Coram,5113694
Dshri,India,Dehri,1273309
fushden,United Kingdom,Rushden,2638946
Bergenfvhld,United States,Bergenfield,5095611
Gādtrwāra,India,Gādarwāra,1271847
Nîmez,France,Nîmes,2990363
Avondaee,United States,Avondale,5552301
Thanagpin,Myanmar,Thanatpin,1292579	 1292580
La Garenbe-Coilmbes,France,La Garenne-Colombes,3009169
Scylüchtefn,Germany,Schlüchtern,2838201
Tjmse,Belgium,Temse,2785778
Kraenik,Poland,Kraśnik,767623
Câjpia Tujzii,Romania,Câmpia Turzii,681865
Ebpingen,Germany,Eppingen,2929831
ennur,India,Annur,1278539
Gkigüe,Venezuela,Güigüe,3639747
Sexdai,Japan,Sendai,2111149	 8555918
Jinchaxg,China,Jinchang,1805733
meauvais,France,Beauvais,3034006
Uravalondo,India,Uravakonda,1253698
Yao,Japan,Yao,1848522
Sberkot,India,Sherkot,1256569
calanday,Philippines,Malanday,1703116
zultai,India,Multai,1262534
Sakyta,Japan,Sakata,1853140
Vetur,India,Velur,1253278
Sinaenallūr,India,Singānallūr,1256184
Batī,Ethiopia,Batī,342641
Mjrignane,France,Marignane,2995750
qharmanli,Bulgaria,Kharmanli,730442
Efcárcega,Mexico,Escárcega,3527795
Mbtïki,Central African Republic,Mbaïki,2384770
Ambebg,Germany,Amberg,2956656
Riqod,India,Risod,1258124
Dubai,United Arab Emirates,Dubai,292223
xăicoi,Romania,Băicoi,685811
Frjmeries,Belgium,Frameries,2798023
Akhhltslkhe,Georgia,Akhaltsikhe,615860
Sunsgt,United States,Sunset,4174425
Grwve Citq,United States,Grove City,4513409
Lamongun,Indonesia,Lamongan,1638562
Dandxli,India,Dandeli,1273574
Gdqńsk,Poland,Gdańsk,3099434
Kbnsax City,United States,Kansas City,4273837	 4393217
Spwrks,United States,Sparks,5512862
Krasgliv,Ukraine,Krasyliv,704492
Ffrth,Germany,Fürth,2923544
Wfoming,United States,Wyoming,5015618
Manrlā,India,Mandlā,1263852
Civnfgegos,Cuba,Cienfuegos,3564124
Dokgergarh,India,Dongargarh,1272396
Ho,Ghana,Ho,2300379
Vacariw,Brazil,Vacaria,3445630
Tangká,Brazil,Tanguá,3446974
Langawūd,Iran,Langarūd,125897
Al Jazīd,Libya,Al Jadīd,2219960
lantou,Taiwan,Nantou,1671566
Baiyiq,China,Baiyin,1817240
Omīdībeh,Iran,Omīdīyeh,121861
Smyrva,United States,Smyrna,4223379	 4658590
vhikodi,India,Chikodi,1274218
EmiliayofZacata,Mexico,Emiliano Zapata,3527879	 3527880	 8858099
Karlshgrsu,Germany,Karlshorst,2892811
Śeiebodzin,Poland,Świebodzin,3084062
Eask Patmhogue,United States,East Patchogue,5116004
xanokwari,Indonesia,Manokwari,1636308
Bogo,Cameroon,Bogo,2233805
Nnveganyes,Brazil,Navegantes,3456370
Makubdtsu,Japan,Makubetsu,2129324
Akkolo,Kazakhstan,Akkol’,1526797
Ieumi,Japan,Izumi,1861107	 1861108
Giovinszbo,Italy,Giovinazzo,3176072
Korbc,Tunisia,Korba,2467920
purnysville,United States,Burnsville,5019767
wa Sang,Thailand,Pa Sang,1151528
PhaqkThong,Thailand,Phan Thong,1607793
Aldgir,Russia,Alagir,802078
Bar,Ukraine,Bar,712861
Itanhbém,Brazil,Itanhaém,3460791
Fahgshan,China,Fangshan,1811542
Jhmaame,Somalia,Jamaame,56399
nparri,Philippines,Aparri,1730398
ydibène Dahrp,Senegal,Ndibène Dahra,2247813
Oak Pkrk,United States,Oak Park,4904381	 5004188
Siotlograd,Russia,Svetlograd,485698
ElmwoydkPark,United States,Elmwood Park,4891051	 5097627
Lake Havaix pity,United States,Lake Havasu City,5301388
Mayahh,Niger,Mayahi,2441194
Jasser,United States,Jasper,4259640
Batgabvg B,Philippines,Baggabag B,1729324
Foso,Ghana,Foso,2300883
Saa Buvnaventusa,Mexico,San Buenaventura,3987500	 8858089
Molioa de yqgura,Spain,Molina de Segura,2513759
Jalaqdhar,India,Jalandhar,1268782
cchaly,Russia,Uchaly,479703	 479704
Maiapuri,India,Mainpuri,1264292
Pastakor,Uzbekistan,Paxtakor,1513038
Chezutu,Zimbabwe,Chegutu,894239
Jesi,Italy,Jesi,3175628
vmursk,Russia,Amursk,2027749
l'Alràs del ai,Spain,l'Alfàs del Pi,6559503
Pasyruan,Indonesia,Pasuruan,1632033
Hınıi,Turkey,Hınıs,312114
Sesnao,Spain,Sestao,3109041
Jtābua,India,Jhābua,1269053
Lecqgh Acres,United States,Lehigh Acres,4161785
Kakrāxa,India,Kakrāla,1268540
valanta,Slovakia,Galanta,3060219
Kanakamira,India,Kanakapura,1268189
Nunva Itallagde Rziz,Mexico,Nueva Italia de Ruiz,3994674
Najiq,North Korea,Najin,2042645
Dll City,United States,Del City,4534934
daperville,United States,Naperville,4903279
Sas Pedro,Mexico,San Pedro,3985129
Bellairq,United States,Bellaire,4673353
Skuth Hollhnd,United States,South Holland,4911934
Gyuhri,Armenia,Gyumri,616635
Gdankou,China,Guankou,1802875
nikinda,Serbia,Kikinda,789518
jnlvatierra,Mexico,Salvatierra,3988050
Villa Yapacrpí,Bolivia,Villa Yapacaní,3901504
Surabafa,Indonesia,Surabaya,1625822
nerbera,Somalia,Berbera,64435
Depeptivn Bay,Australia,Deception Bay,2169220
Monroviu,Liberia,Monrovia,2274895
Mācārīpur,Bangladesh,Mādārīpur,1337245
pacho,Colombia,Pacho,3673424
Hqdagalli,India,Hadagalli,1269849
Łódź,Poland,Łódź,3093133
Saukand,Kazakhstan,Sarkand,1519691
Talloght,Ireland,Tallaght,2961284
Albewga,Italy,Albenga,3183343
Newmrrket,United Kingdom,Newmarket,2641616
Herae,Belgium,Herve,2795912
Hartingay,United Kingdom,Harringay,8581595
Taapo,New Zealand,Taupo,2181742
Sant'Antlml,Italy,Sant'Antimo,3167419
Terlizoi,Italy,Terlizzi,3165788
Kusaima,Japan,Kushima,1895695
Dbnpaster East,Australia,Doncaster East,2168605
buresnes,France,Suresnes,2973675
Blng Racxam,Thailand,Bang Racham,1619281
Iiozemtssvo,Russia,Inozemtsevo,556320
LaaAaunción,Venezuela,La Asunción,3480908
Katrwice,Poland,Katowice,3096472
AltFallūjih,Iraq,Al Fallūjah,99454
Brvdgeton,United States,Bridgeton,4500942
Al Husūf,Saudi Arabia,Al Hufūf,109571
Tepatiarán de norvlos,Mexico,Tepatitlán de Morelos,3981984
Campo we Crimtanc,Spain,Campo de Criptana,2520413
eelmaro Gouvefa,Brazil,Delmiro Gouveia,3401109
eaysmde-ialfour,Canada,Rayside-Balfour,6117731
Hiliyal,India,Haliyal,1270482
Bgc Ninh,Vietnam,Bắc Ninh,1591449
Nokaa,India,Nokha,1261227
Maddnr,India,Maddūr,1264592
AlvḨawxtah,Sudan,Al Ḩawātah,379416
Pxchep,Russia,Pochep,508656
campa,Chile,Lampa,3885273
cchkeuwitz,Germany,Schkeuditz,2839050
Itqpgcerica,Brazil,Itapecerica,3460752
BatkYam,Israel,Bat Yam,295548
Malir oanqondent,Pakistan,Malir Cantonment,1171305
Kqnye,Botswana,Kanye,933685
Guarb,Brazil,Guará,3461935
xanb Nam Yen,Thailand,Wang Nam Yen,1605119
GlezfBurnie,United States,Glen Burnie,4356188
Naze,Japan,Naze,1855540
Mersebudg,Germany,Merseburg,2871736
wuncorn,United Kingdom,Runcorn,2638960
Wohfratsheusen,Germany,Wolfratshausen,2806768
rridley,United States,Fridley,5027482
Ishieka,Japan,Ishioka,2112571
Emsdemten,Germany,Emsdetten,2930449
Baldcin lark,United States,Baldwin Park,5325866
La Rdchz-spr-Yon,France,La Roche-sur-Yon,3006767
laint-Nazairf,France,Saint-Nazaire,2977921
wonyers,United States,Conyers,4189213
Chggasaki,Japan,Chigasaki,1864624
Borisaglebdk,Russia,Borisoglebsk,572525
aaldeieñas,Spain,Valdepeñas,2509982
Cheshaj,United Kingdom,Chesham,2653235
Baryslav,Ukraine,Boryslav,711669
GlendElmyn,United States,Glen Ellyn,4893811
nowgatanga,Ghana,Bolgatanga,2302821
Togltsu,Japan,Togitsu,1850269
Aunora,United States,Aurora,4883817	 5146233	 5412347
eergana,Uzbekistan,Fergana,1514019
Napnli,Italy,Napoli,3172394
ghlling Meadcws,United States,Rolling Meadows,4908052
Itadira,Brazil,Itabira,3460960
Masinlwc,Philippines,Masinloc,1700665
Nedejwkert,Netherlands,Nederweert,2750467
Aguascaliengms,Mexico,Aguascalientes,4019233
Ediveţ,Moldova,Edineţ,617076
ranamslakuduru,India,Yanamalakuduru,7302853
Sūrah,India,Sūrat,1255364
Medapán,El Salvador,Metapán,3584384
cres Ikletas,Argentina,Tres Isletas,3833794
ljllb de Santiago,Mexico,Valle de Santiago,3980605
Chã rxande,Brazil,Chã Grande,3402271
Szarxas,Hungary,Szarvas,715466
Sjktī,India,Saktī,1257673
Musvatine,United States,Muscatine,4868404
Tge arossings,United States,The Crossings,4175091
OrmondnBegch,United States,Ormond Beach,4167178
Baoheria,Italy,Bagheria,2525628
oouscron,Belgium,Mouscron,2790595
Jarubulus,Syria,Jarābulus,169179
PxotrkswwTrybunalske,Poland,Piotrków Trybunalski,3088972
Pmro de Arcos,Portugal,Paço de Arcos,2265326
Igrebinha,Brazil,Igrejinha,3461481
Goymng-si,South Korea,Goyang-si,1842485
Ttoubāl,India,Thoubāl,1254570
Nimasaki,Japan,Nirasaki,1855363
Pulawdian,China,Pulandian,1798490
Dashtobvd,Uzbekistan,Dashtobod,1512480
Langsk,Indonesia,Langsa,1214724
Djamia,Algeria,Djamaa,2500282
Pad jdan,Pakistan,Pad Īdan,1168652
EstâqciatVelha,Brazil,Estância Velha,3463865
Saintm-ynne,Guadeloupe,Sainte-Anne,3578466
Ntungqmo,Uganda,Ntungamo,227592	 227593
Brilhton,United States,Brighton,5110159	 5414941
Pistoba,Italy,Pistoia,3170621
aerdau,Germany,Werdau,2810969
Kraluuyacad Vltavou,Czech Republic,Kralupy nad Vltavou,3072929
Holland,United States,Holland,4996248
Phqnom Sarrkhqm,Thailand,Phanom Sarakham,1607801
Strzşeni,Moldova,Straşeni,617302
Piosen,Czech Republic,Pilsen,3068160
Tierrklta,Colombia,Tierralta,3667158
Syila,Ukraine,Smila,693457
Dmitrow,Russia,Dmitrov,565955
Kbmono,Japan,Komono,1858866
Châteaudouz,France,Châteaudun,3026285
Dercachi,Ukraine,Derhachi,710098
jriedricisdorf,Germany,Friedrichsdorf,2924625
Dznrzhwnskiy,Russia,Dzerzhinskiy,563705
Cicuruv,Indonesia,Cicurug,1646893
baltenkirchdn,Germany,Kaltenkirchen,2893544
Tétouag,Morocco,Tétouan,2528910
Bājithur,Bangladesh,Bājitpur,1185276
curihashi,Japan,Kurihashi,1858283
Bgjil,Yemen,Bājil,77408
Vitlamdría,Colombia,Villamaría,3665973
Squthport,United Kingdom,Southport,2637343
Homburg,Germany,Homburg,2899449
Coronel Ovilko,Paraguay,Coronel Oviedo,3438819
Tugelen,Netherlands,Tegelen,2746504
Miyyat,Turkey,Midyat,304382
Nakhon Phanoi,Thailand,Nakhon Phanom,1608531
Ise,Japan,Ise,1861450
Bandar ‘Abrās,Iran,Bandar ‘Abbās,141681
Lbppeenrantx,Finland,Lappeenranta,648900
Zográfou,Greece,Zográfos,8358544
anqing,China,Anqing,1817993
Kirovvk,Russia,Kirovsk,548391	 548392
Seesmn,Germany,Seesen,2833592
nân An,Vietnam,Tân An,1567069
Makuko,Nigeria,Makoko,2331158
Kuşabası,Turkey,Kuşadası,305359
SafjAntonio Oesre,Argentina,San Antonio Oeste,3837980
Beookhavan,United States,Brookhaven,4184530
Villf Huyes,Paraguay,Villa Hayes,3436725
Sinjcoro,Pakistan,Sinjhoro,1164776
SaintqLeu,Reunion,Saint-Leu,935225
eador,Morocco,Nador,2541479
Puri,India,Puri,1259184
Schwertu,Germany,Schwerte,2834265
Lmdybrand,South Africa,Ladybrand,985015
grockvblle,Canada,Brockville,5909294
Vanned,France,Vannes,2970777
DesvMoineo,United States,Des Moines,4853828	 5792244
Ardyşen,Turkey,Ardeşen,751949
Basyum,Germany,Bassum,2952252
Al Qtyşūmay,Saudi Arabia,Al Qayşūmah,108918
Rudok,Germany,Rudow,2843350
Chiveng,China,Chifeng,2038067
Saw Giprgio a oremqno,Italy,San Giorgio a Cremano,3168309
Miramata,Japan,Minamata,1857208
Jenki,United States,Jenks,4539615
Havlpčkův Bzod,Czech Republic,Havlíčkův Brod,3075919
pilla Lugfno,Argentina,Villa Lugano,3427408
Biatkal,India,Bhatkal,1276067
Al Basţālqyah,Saudi Arabia,Al Baţţālīyah,109915
Maluñgup,Philippines,Maluñgun,1702442
Psolo VI,Italy,Paolo VI,8948709
Klbtovy,Czech Republic,Klatovy,3073660
SansCristbbal,Cuba,San Cristobal,3540680
Lamjaré,Paraguay,Lambaré,3437863
LospBarrirs,Spain,Los Barrios,2514824
Sangeohapsen,Germany,Sangerhausen,2841693
Kirthhain,Germany,Kirchhain,2890504
Zagqra,Morocco,Zagora,2526452
gaguenau,France,Haguenau,3014078
Arjonv,Colombia,Arjona,3689570
Johi,Pakistan,Johi,1175678
Kikkenny,Ireland,Kilkenny,2963398
sehkarsulm,Germany,Neckarsulm,2866758
Smnel,India,Sunel,1255425
Ta’ip,Saudi Arabia,Ta’if,107968
Łaziska Gyrbe,Poland,Łaziska Górne,3093785
Kaizzka,Japan,Kaizuka,1860765
Nova keyrózolis,Brazil,Nova Petrópolis,3456127
BazprrKorgon,Kyrgyzstan,Bazar-Korgon,1528717
Osórso,Brazil,Osório,3455769
Mariob,United States,Marion,4243899	 4866263	 4923210	 5161902
Kirvby in Asepield,United Kingdom,Kirkby in Ashfield,2645309
Nanga Etoki,Cameroon,Nanga Eboko,2225457
SaintlCllir Shoues,United States,Saint Clair Shores,5010978
SantrygodPinotepa Nabioial,Mexico,Santiago Pinotepa Nacional,3516926
nestend,Germany,Westend,2810538
Ghdwāl,India,Gadwāl,1271819
eolton,United States,Colton,5338783
Dom jeurito,Brazil,Dom Pedrito,3464547
Shirugwi,Zimbabwe,Shurugwi,881164
Blooofibld,United States,Bloomfield,5095779
Imbiteva,Brazil,Imbituva,3461368
Richardn Bat,South Africa,Richards Bay,962367
Feri Crezk,United States,Fern Creek,4291620
Difmen,Netherlands,Diemen,2756888
Karakvl’,Uzbekistan,Karakul’,1217084
jiénaga,Colombia,Ciénaga,3686279
Lakewqod,United States,Lakewood,5100280	 5160315	 5427946	 5800420
Raisjo,Finland,Raisio,640124
Mercewes,Argentina,Mercedes,3430708	 3430709
Wellpngtoc,United Kingdom,Wellington,2634573
nordera,Spain,Tordera,3107955
ianikoara,Benin,Banikoara,2395317
jrihuela,Spain,Orihuela,2513076
Mmschede,Germany,Meschede,2871668
qtadskfnaal,Netherlands,Stadskanaal,2746860
Weangartex,Germany,Weingarten,2812204
Majudahrnda,Spain,Majadahonda,3117667
Waltrou,Germany,Waltrop,2814362
Saiht dohn,Canada,Saint John,6138517
gonda,Colombia,Honda,3680840
Onex,Switzerland,Onex,2659296
san Germhn,Cuba,San Germán,3534749
Riyaxh,Saudi Arabia,Riyadh,108410
Sapcelles,France,Sarcelles,2976043
Valkeakobai,Finland,Valkeakoski,632672
jiussano,Italy,Giussano,3176041
Chlem,Algeria,Chlef,2498611
Ives jstatei,United States,Ives Estates,4159896
qinlimantic,United States,Willimantic,4845823
Buidgwator,United Kingdom,Bridgwater,2654730
Bogotil,Russia,Bogotol,1509852
Mtyoditshane,Botswana,Mogoditshane,933331
rtapecininga,Brazil,Itapetininga,3460728
ElqPfattde Llobregag,Spain,El Prat de Llobregat,3123329
Kgalenkijk,"Bonaire, Saint Eustatius and Saba ",Kralendijk,3513563
Greelxy,United States,Greeley,5577592
Nep Lenox,United States,New Lenox,4903535
Weilheiy,Germany,Weilheim,2812515
yamcica Plain,United States,Jamaica Plain,4940764
Shoranūy,India,Shoranūr,1256432
figong,China,Zigong,1783745
Massagzqua,United States,Massapequa,5126183
oscalante,Philippines,Escalante,1713818
Lenxnsk-Kuznetsxy,Russia,Leninsk-Kuznetsky,1500665
narckvelica,Peru,Marcavelica,3694939
Dtren,Germany,Düren,2934486
Mataya,Nicaragua,Masaya,3617723
Houwlles,France,Houilles,3013097
Târru-Mugeş,Romania,Târgu-Mureş,665004
Lzbin,Poland,Lubin,3092931
Limay,Philippines,Limay,1706361
nargo,United States,Fargo,5059163
dotli,Pakistan,Kotli,1173055
Wvukesha,United States,Waukesha,5278052
Hjrtrlândia,Brazil,Hortolândia,3461655
Rājguggnagar,India,Rājgurunagar,1258859
Bad iipxspfinge,Germany,Bad Lippspringe,2953405
Sargojha,Pakistan,Sargodha,1166000
Sāngopa,India,Sāngola,1257409
Doeryanka,Russia,Dobryanka,565778
Niyhinoomope,Japan,Nishinoomote,1855203
Czpversano,Italy,Conversano,3178147
Leb'sqSummit,United States,Lee's Summit,4394870
Mieqes,Spain,Mieres,3116789
Fizqli,Azerbaijan,Fizuli,148106
vedar Cizy,United States,Cedar City,5536630
Karakoçaf,Turkey,Karakoçan,309663
Greenbeit,United States,Greenbelt,4356847
Illertasswn,Germany,Illertissen,2896546
Minguue,China,Mingyue,2035754
King on Pluscia,United States,King of Prussia,5196220
bāglung,Nepal,Bāglung,1283711
Akim Oda,Ghana,Akim Oda,2296564
Almwra,India,Almora,1278974
Shōbv,Japan,Shōbu,1851711
Bugarama,Tanzania,Bugarama,161023
trajaú,Brazil,Grajaú,3398856
Kkrcmheim unqer reck,Germany,Kirchheim unter Teck,2890473
Redhanpur,India,Rādhanpur,1259069
xeseña,Spain,Seseña,3109050
Hadersluv,Denmark,Haderslev,2620964
Mrntreuil,France,Montreuil,2992090
Kāvchbpuram,India,Kānchipuram,1268159
Paymon,United States,Payson,5308305	 5779548
Agujlares,El Salvador,Aguilares,3587428
Abū Qqbqāş,Egypt,Abū Qurqāş,362277
eülheim,Germany,Mülheim,8593865
Pevovo,Russia,Perovo,511153
xumraon,India,Dumraon,1272225
Eastzealo Alto,United States,East Palo Alto,5345032
Kereg,Eritrea,Keren,333287
Patterton,United States,Patterson,5381515
Masts,Belarus,Masty,625367
Hagwelld Ihala,Sri Lanka,Hanwella Ihala,1244773
Vrilisqia,Greece,Vrilissia,6324534
Aģ Z̧āhirīlah,Palestinian Territory,Az̧ Z̧āhirīyah,284486
Lasedo,Peru,Laredo,3695617
Wmtten,Germany,Witten,2807363
Bỉm aơn,Vietnam,Bỉm Sơn,1587919
Eart Brunswiqk,United States,East Brunswick,5097402
Rāealdbsar,India,Rājaldesar,1258928
Embu,Kenya,Embu,198476
Hfmenné,Slovakia,Humenné,724627
Wojdfridge,United States,Woodbridge,5106529
Four pokners,United States,Four Corners,5727382	 7259780
jembeni,Tanzania,Lembeni,156025
Ylkuplu,Turkey,Yakuplu,738064
Elugu,Nigeria,Enugu,2343279
Üsküdcr,Turkey,Üsküdar,738329
BudaqestsXVIIIc kerület,Hungary,Budapest XVIII. kerület,7284836
Broute,Italy,Bronte,2525498
Chislehuruk,United Kingdom,Chislehurst,2653123
gamden Tobn,United Kingdom,Camden Town,3345437
Sictor 4,Romania,Sector 4,11048320
Taigping,China,Tangping,1793364
Zeubnograd,Russia,Zelenograd,463829
Kherkiv,Ukraine,Kharkiv,706483
Dinapore,India,Dinapore,1273581
Seahrak,Afghanistan,Shahrak,1125896
vlackwood,United Kingdom,Blackwood,3345317
Tnenton,United States,Trenton,5012521	 5105496
Remung,India,Remuna,1258229
Biankguma,Ivory Coast,Biankouma,2291666
eberhausef,Germany,Oberhausen,2860410
Hisai-potomychg,Japan,Hisai-motomachi,1862389
Whndelsteiw,Germany,Wendelstein,2811292
Vedbania,Italy,Verbania,6457398
Konxa,Turkey,Konya,306571
Zhukoeka,Russia,Zhukovka,462822
Forz Daughin,Madagascar,Fort Dauphin,1055433
Aybbe,Japan,Ayabe,1864873
Captlereage,United Kingdom,Castlereagh,2653558
Cozumbus,United States,Columbus,4188985	 4256038	 4422442	 4509177	 5066001
Muqatpaşa,Turkey,Muratpaşa,8074174
Annano,Russia,Annino,506117	 819552
iason,United States,Mason,4517698
Calcngute,India,Calangute,1273858
Erfuri,Germany,Erfurt,2929670
Alderetes,Argentina,Alderetes,3866367
Sanpa Lucía,Uruguay,Santa Lucía,3440571
Ilsia,Ivory Coast,Issia,2287790
Lezmontov,Russia,Lermontov,535886
Paulrsta,Brazil,Paulista,3392740
bavatenqna,Madagascar,Vavatenina,1054192
Chixago,United States,Chicago,4887398
rarana,United States,Marana,5303705
Kaenngasem,Indonesia,Karangasem,1641301
Hmyange,France,Hayange,3013627
Tanpw Ghulām vli,Pakistan,Tando Ghulām Ali,1360491
Ftmagusta,Cyprus,Famagusta,146617
Rybnoye,Russia,Rybnoye,499975
Remedior,Cuba,Remedios,3542455
Hilo,United States,Hilo,5855927
Nueva Guiley,Nicaragua,Nueva Guinea,3617459
hawajMazuwiecka,Poland,Rawa Mazowiecka,760584
Bgileşti,Romania,Băileşti,685785
Pdndong,Indonesia,Pundong,1630416
Kamgujg Baharu Nqlaw,Malaysia,Kampung Baharu Nilai,1771287
Klraikāl,India,Kāraikāl,1267887
Włocfawek,Poland,Włocławek,3081741
fandaq-o Lengeh,Iran,Bandar-e Lengeh,141665
Lccce,Italy,Lecce,3174953
North mortbMynrs,United States,North Fort Myers,4166195
St.yMarys,United States,St. Marys,4220629
vakleshnur,India,Sakleshpur,1257698
Yangruan,China,Yangquan,1787351
Rachha,India,Richha,1258164
Boo,Sweden,Boo,2721259
Fkjardo,Puerto Rico,Fajardo,4564946
Shimokqzukuli,Japan,Shimokizukuri,2129513
Cqaref,Algeria,Charef,2501767
Zrewolde,Netherlands,Zeewolde,2743997
chubaueshwar,India,Bhubaneshwar,1275817
Bilāai,India,Bilāri,1275646
fort Chegter,United States,Port Chester,5132002
tock Sdrings,United States,Rock Springs,5836898
oalutara,Sri Lanka,Kalutara,1241964
Uzhwr,Russia,Uzhur,1487882
Wregwan,South Korea,Waegwan,1833514
Budapvst VIIIsbkerwlet,Hungary,Budapest VIII. kerület,7284826
Kurst,Russia,Kursk,538560
Tagim,Philippines,Tagum,1684269
Xianlü,China,Xiannü,1790392
Pucwokertf,Indonesia,Purwokerto,1630328
Karpinsk,Russia,Karpinsk,1504343
zauja,Peru,Jauja,3937733
Malyö,Sweden,Malmö,2692969
Tarza,Peru,Tarma,3927758
Fccmington,United States,Farmington,4386289	 5026321	 5467328	 5774662
Nueva Liaa,Ecuador,Nueva Loja,3655185
SprinkrValley,United States,Spring Valley,5139301	 5398277	 5512909
Euwardsvillg,United States,Edwardsville,4237717
NowalPrata,Brazil,Nova Prata,3456125
Nacurlagun,India,Naharlagun,7302855
Bzrgos,Spain,Burgos,3127461
Baant,Canada,Brant,5907983
Sak voné de las sajas,Cuba,San José de las Lajas,3539560
Baushan,China,Baishan,2038584
Skkété,Benin,Sakété,2392009
Palmeln,Portugal,Palmela,2265223
Tagmur,Syria,Tadmur,163808
Dxean,Algeria,Drean,2499055
Villungen-zchwennindey,Germany,Villingen-Schwenningen,2817220
Wfkha,India,Wokha,1252840
Biongīr,India,Bhongīr,1275848
virmitripur,India,Birmitrapur,1275506
Banvaran,Indonesia,Banjaran,1650227
Khanv Woraclksaburi,Thailand,Khanu Woralaksaburi,1152953
El mstor,Guatemala,El Estor,3597078
Chachrita,Costa Rica,Chacarita,3624288
Hopatcong Hikdl,United States,Hopatcong Hills,5099292
Fkjnkfurx am Main,Germany,Frankfurt am Main,2925533
Glassmrnmr,United States,Glassmanor,4356165
Ivapevi,Brazil,Itapevi,3460718
Ceato,Brazil,Crato,3401545
Newporw,United Kingdom,Newport,2641598	 2641599
Asthem,United States,Anthem,5551498
Yesrentukscaya,Russia,Yessentukskaya,466989
Blaiee,United States,Blaine,5018651
Rip Pretogda Eve,Brazil,Rio Preto da Eva,6318165
Fypābād,India,Fyzābād,1271976
Dukkerque,France,Dunkerque,3020686
Shirppr,India,Shirpur,1256475
Shmbganj,Bangladesh,Shibganj,1185108
Lo Pobla dx Vaplpona,Spain,La Pobla de Vallbona,2512251
yay Pye Taw,Myanmar,Nay Pyi Taw,6611854
Tallbīswh,Syria,Tallbīsah,163779
qsmailia,Egypt,Ismailia,361055
Angxrsk,Russia,Angarsk,2027667
Santaréq,Brazil,Santarém,3389353
Bozne,Netherlands,Borne,2758598
oétiorville,Haiti,Pétionville,3719028
Ahystío Codazzi,Colombia,Agustín Codazzi,3792383
Azwgues,Ecuador,Azogues,3660434
Mukiyivka,Ukraine,Makiyivka,702320
Soussi,Tunisia,Sousse,2464915
Kukaor,Russia,Kukmor,539689
aalapye,Botswana,Palapye,933182
Nutus,Uzbekistan,Nukus,601294
Werdigerude,Germany,Wernigerode,2810808
gichita,United States,Wichita,4281730
ywakopmtnd,Namibia,Swakopmund,3352844
Ryūqasaki,Japan,Ryūgasaki,2111258
Pinejolo,Italy,Pinerolo,3170694
Khaa Wong,Thailand,Khao Wong,1609990
fligo,Ireland,Sligo,2961423
Webster Grvies,United States,Webster Groves,4413872
Inhumal,Brazil,Inhumas,3461194
Hakumāngarw,India,Hanumāngarh,1270407
Sotedade,Brazil,Soledade,3447423
Khābpur,Pakistan,Khānpur,1174167	 1174171
